,Unnamed: 0,MAL_ID,Name,Genres,English name,Type,Episodes,Aired,Producers,Licensors,Studios,Source,Duration,Rating
14279,14279,37466,Hina no Uta,"['Kids', 'Music']",,Music,1.0,"[datetime.datetime(2003, 2, 2, 0, 0)]",['NHK'],['Unknown'],,Original,2.0,G
11533,11533,32802,Cardfight!! Vanguard G: Stride Gate-hen,"['Action', 'Game', 'Shounen']",Cardfight!! Vanguard G Stride Gate,TV,24.0,"[datetime.datetime(2016, 4, 17, 0, 0), datetime.datetime(2016, 9, 25, 0, 0)]",['Unknown'],['Unknown'],TMS Entertainment,Card game,24.0,PG13
7144,7144,14529,Super Majingga 3,"['Action', 'Space', 'Mecha', 'Sci-Fi']",,Movie,1.0,"[datetime.datetime(1982, 12, 18, 0, 0)]",['Unknown'],['Unknown'],,,65.0,PG
16239,16239,40576,Watashi to Piano,"['Kids', 'Music']",,Music,1.0,"[datetime.datetime(1991, 4, 5, 0, 0)]",['NHK'],['Unknown'],,Original,2.0,G
17109,17109,42792,Nijiiro Love Letter,"['Kids', 'Music', 'Romance']",,Music,1.0,"[datetime.datetime(2009, 2, 2, 0, 0)]",['NHK'],['Unknown'],,Original,4.0,G
14160,14160,37280,Tenka Touitsu Koi no Ran: Shutsujin! Saika 4-nin Shuu,"['Historical', 'Drama', 'Romance', 'Samurai']",,ONA,4.0,"[datetime.datetime(2018, 5, 28, 0, 0), datetime.datetime(2018, 6, 26, 0, 0)]",['Unknown'],['Unknown'],UWAN Pictures,Game,,PG13
6184,6184,10370,Metal Fight Beyblade 4D,"['Adventure', 'Sports']",Beyblade:Metal Fury,TV,52.0,"[datetime.datetime(2011, 4, 3, 0, 0), datetime.datetime(2012, 4, 1, 0, 0)]",['Unknown'],['Unknown'],SynergySP,Manga,24.0,PG
1400,1400,1542,Brain Powerd,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",,TV,26.0,"[datetime.datetime(1998, 4, 8, 0, 0), datetime.datetime(1998, 11, 11, 0, 0)]","['Bandai Visual', 'WOWOW']","['Bandai Entertainment', 'Sentai Filmworks']",Sunrise,Original,25.0,PG13
6086,6086,10149,Mofa Ya Ma,"['Adventure', 'Fantasy']",Grandma and Her Ghosts,Movie,1.0,"[datetime.datetime(1998, 1, 1, 0, 0)]",['Unknown'],['Unknown'],,,79.0,PG13
11494,11494,32749,Hizumu Realism,"['Dementia', 'Music']",,Music,1.0,"[datetime.datetime(2015, 8, 25, 0, 0)]",['Space Shower Music'],['Unknown'],,Original,4.0,PG
9403,9403,25891,Stitch to Suna no Wakusei,"['Sci-Fi', 'Adventure', 'Comedy', 'Kids']",Stitch and the Planet of Sand,Special,1.0,"[datetime.datetime(2012, 6, 16, 0, 0)]",['Unknown'],['Unknown'],Shin-Ei Animation,,48.0,G
13684,13684,36536,Starmyu 3rd Season,"['Music', 'Slice of Life', 'School']",,TV,12.0,"[datetime.datetime(2019, 7, 1, 0, 0), datetime.datetime(2019, 9, 16, 0, 0)]",['NBCUniversal Entertainment Japan'],['Unknown'],C-Station,Original,23.0,PG13
7691,7691,17585,Myself ; Yourself Specials,"['Drama', 'Romance', 'School']",,Special,2.0,"[datetime.datetime(2008, 6, 27, 0, 0)]",['Unknown'],['Unknown'],Doga Kobo,Visual novel,3.0,PG13
16571,16571,41215,Xixing Ji Zhi Jijie Pian,"['Action', 'Adventure', 'Historical', 'Martial Arts', 'Fantasy']",The Westward,ONA,22.0,"[datetime.datetime(2019, 9, 28, 0, 0), datetime.datetime(2020, 1, 31, 0, 0)]","['Tencent Penguin Pictures', 'iQIYI']",['Unknown'],BYMENT,Manga,15.0,PG13
6607,6607,11741,Fate/Zero 2nd Season,"['Action', 'Supernatural', 'Magic', 'Fantasy']",Fate/Zero Season 2,TV,12.0,"[datetime.datetime(2012, 4, 8, 0, 0), datetime.datetime(2012, 6, 24, 0, 0)]","['Aniplex', 'Nitroplus', 'Seikaisha', 'Notes']",['Aniplex of America'],ufotable,Light novel,24.0,R
8787,8787,22845,Suzu 3 Tarou,"['Comedy', 'Kids']",,ONA,24.0,"[datetime.datetime(2009, 6, 1, 0, 0), datetime.datetime(2009, 8, 20, 0, 0)]",['Avex Entertainment'],['Unknown'],,,2.0,G
3722,3722,4566,Prism Ark Specials,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Magic']",,Special,6.0,"[datetime.datetime(2007, 12, 21, 0, 0), datetime.datetime(2008, 5, 23, 0, 0)]","['Front Line', 'Pencil']",['Unknown'],,,4.0,PG13
3758,3758,4654,Toaru Majutsu no Index,"['Action', 'Magic', 'Sci-Fi', 'Super Power']",A Certain Magical Index,TV,24.0,"[datetime.datetime(2008, 10, 5, 0, 0), datetime.datetime(2009, 3, 19, 0, 0)]","['Geneon Universal Entertainment', 'Square Enix', 'AT-X', 'ASCII Media Works', 'Kadokawa Contents Gate']",['Funimation'],J.C.Staff,Light novel,23.0,R
7572,7572,17010,Yasashii March: The Tender March,['Music'],,Music,1.0,"[datetime.datetime(2011, 5, 5, 0, 0)]",['Geidai Animation'],['Unknown'],,Original,3.0,PG13
7582,7582,17088,Agigongryong Doolie,"['Adventure', 'Kids']",Little Dino Dooly,TV,6.0,"[datetime.datetime(1987, 10, 7, 0, 0)]",['Unknown'],['Unknown'],,,15.0,PG
1196,1196,1317,Eyeshield 21: Maboroshi no Golden Bowl,"['Sports', 'Shounen']",The Illusionary Golden Bowl,Special,1.0,"[datetime.datetime(2004, 8, 6, 0, 0)]",['Bandai Visual'],['Unknown'],Production I.G,Manga,29.0,PG
5688,5688,9270,Imbalance Girl,['Hentai'],,OVA,1.0,"[datetime.datetime(2004, 6, 16, 0, 0)]",['Unknown'],['Unknown'],,,41.0,Rx
8081,8081,19479,Monkey Punch: Manga Katsudou Daishashin - Crime Mate Special,"['Action', 'Ecchi', 'Parody', 'Comedy']",,Special,1.0,"[datetime.datetime(2005, 9, 14, 0, 0)]",['WOWOW'],['Unknown'],TMS Entertainment,,15.0,R
7523,7523,16786,Bulsajo Robot Phoenix King,"['Action', 'Space', 'Mecha', 'Shounen']",Defenders of Space,Movie,1.0,"[datetime.datetime(1984, 1, 1, 0, 0)]",['Unknown'],['Unknown'],,,66.0,PG
15103,15103,38760,Tsuma Netori: Ikumi to Shizuka,['Hentai'],,OVA,1.0,"[datetime.datetime(2018, 12, 28, 0, 0)]",['Unknown'],['Unknown'],ZIZ Entertainment (ZIZ),Visual novel,30.0,Rx
15354,15354,39114,Hollowness,['Music'],Hollowness,Music,1.0,"[datetime.datetime(2018, 8, 3, 0, 0)]",['Unknown'],['Unknown'],,Original,5.0,PG13
6946,6946,13299,Houkago no Tinker Bell,"['Comedy', 'Drama', 'Mystery', 'Romance', 'School', 'Slice of Life']",,OVA,1.0,"[datetime.datetime(1992, 7, 22, 0, 0)]",['Youmex'],['Unknown'],Production Reed,Light novel,46.0,PG13
12562,12562,34695,Kimi to no Tadashii Yakusoku (2007),['Sports'],,Special,3.0,"[datetime.datetime(2007, 2, 1, 0, 0)]",['Unknown'],['Unknown'],,Original,2.0,G
8330,8330,20785,Mahouka Koukou no Rettousei,"['Action', 'Sci-Fi', 'Supernatural', 'Magic', 'Romance', 'School']",The Irregular at Magic High School,TV,26.0,"[datetime.datetime(2014, 4, 6, 0, 0), datetime.datetime(2014, 9, 28, 0, 0)]","['Aniplex', 'Square Enix', 'Movic', 'ASCII Media Works']",['Aniplex of America'],Madhouse,Light novel,23.0,PG13
13498,13498,36232,Glory Days,"['Action', 'Music', 'Mecha']",Glory Days,Music,1.0,"[datetime.datetime(2017, 9, 1, 0, 0)]","[""Toy's Factory""]",['Unknown'],,Other,3.0,G
10133,10133,29747,Warai no Show Gakkou,"['Kids', 'Comedy']",,TV,20.0,"[datetime.datetime(2009, 3, 30, 0, 0), datetime.datetime(2010, 3, 8, 0, 0)]","['NHK', 'Milky Cartoon', 'Opera House']",['Unknown'],,Original,1.0,PG
9005,9005,23733,KoSys! Kochira Keihime Tetsudou: Kouhou System-ka,"['Slice of Life', 'Comedy']",,ONA,,"[datetime.datetime(2014, 4, 9, 0, 0), nan]",['Unknown'],['Unknown'],,,20.0,PG13
8883,8883,23273,Shigatsu wa Kimi no Uso,"['Drama', 'Music', 'Romance', 'School', 'Shounen']",Your Lie in April,TV,22.0,"[datetime.datetime(2014, 10, 10, 0, 0), datetime.datetime(2015, 3, 20, 0, 0)]","['Aniplex', 'Dentsu', 'Kodansha', 'Fuji TV', 'Kyoraku Industrial Holdings']",['Aniplex of America'],A-1 Pictures,Manga,22.0,PG13
13392,13392,36065,Jirijiri,['Music'],Jirijiri,Music,1.0,"[datetime.datetime(2012, 4, 25, 0, 0)]",['Hipland Music Corporation'],['Unknown'],,Music,4.0,PG
5538,5538,8815,Domo TV,['Comedy'],,TV,26.0,"[datetime.datetime(2008, 1, 1, 0, 0)]",['NHK'],['Unknown'],dwarf,Original,2.0,G
15140,15140,38804,Kiratto Pri☆chan Season 2,"['Music', 'Slice of Life', 'Comedy', 'Magic', 'Shoujo']",,TV,51.0,"[datetime.datetime(2019, 4, 7, 0, 0), datetime.datetime(2020, 3, 29, 0, 0)]",['Unknown'],['Unknown'],Tatsunoko Production,Game,24.0,PG
7551,7551,16894,Kuroko no Basket 2nd Season,"['Comedy', 'Sports', 'School', 'Shounen']",Kuroko's Basketball 2,TV,25.0,"[datetime.datetime(2013, 10, 6, 0, 0), datetime.datetime(2014, 3, 30, 0, 0)]","['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Banpresto', 'Shueisha', 'BS11']",['Unknown'],Production I.G,Manga,24.0,PG13
17430,17430,45567,Gekidan Nanatsu no Taizai,"['Comedy', 'Supernatural', 'Fantasy']",,ONA,13.0,"[datetime.datetime(2020, 12, 24, 0, 0), datetime.datetime(2021, 1, 5, 0, 0)]",['Unknown'],['Unknown'],,Original,2.0,PG13
16434,16434,40911,Yuukoku no Moriarty,"['Mystery', 'Historical', 'Psychological', 'Shounen']",Moriarty the Patriot,TV,11.0,"[datetime.datetime(2020, 10, 11, 0, 0), datetime.datetime(2020, 12, 20, 0, 0)]","['Mainichi Broadcasting System', 'Shueisha', 'Yomiuri TV Enterprise', 'Bandai Namco Arts', 'Bandai Spirits']",['Funimation'],Production I.G,Manga,23.0,R
2448,2448,2664,Doraemon Movie 19: Nobita no Nankai Daibouken,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']",Doraemon the Movie:Nobita's Great Adventure in the South Seas,Movie,1.0,"[datetime.datetime(1998, 3, 7, 0, 0)]",['Unknown'],['Unknown'],Shin-Ei Animation,,91.0,PG
15437,15437,39205,Oshamani,['Kids'],,ONA,,"[datetime.datetime(2019, 2, 5, 0, 0), nan]",['Kamio Japan'],['Unknown'],,Original,1.0,G
12602,12602,34755,Kuma no Gakkou: Patissier Jackie to Ohisama no Sweets,"['Comedy', 'Kids']",,Movie,1.0,"[datetime.datetime(2017, 8, 25, 0, 0)]",['Toho'],['Unknown'],,Picture book,30.0,G
1044,1044,1148,Teito Monogatari,"['Historical', 'Horror', 'Supernatural']",Doomed Megalopolis,OVA,4.0,"[datetime.datetime(1991, 9, 27, 0, 0), datetime.datetime(1992, 9, 25, 0, 0)]","['Toei Video', 'Oz']",['ADV Films'],Madhouse,Novel,47.0,R+
17482,17482,46639,Liu Xing Huan Jian,"['Action', 'Fantasy']",,ONA,60.0,"[datetime.datetime(2021, 1, 28, 0, 0), nan]",['Tencent Penguin Pictures'],['Unknown'],Soyep,,,
5220,5220,8068,Kuroshitsuji Picture Drama,"['Demons', 'Supernatural']",,Special,1.0,"[datetime.datetime(2010, 1, 31, 0, 0)]",['Unknown'],['Unknown'],A-1 Pictures,Manga,17.0,PG13
1498,1498,1648,UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,"['Comedy', 'Romance', 'Sci-Fi']","UFO Ultramaiden Valkyrie 4:Banquet of Time, Dreams, and Galaxies",OVA,2.0,"[datetime.datetime(2006, 7, 21, 0, 0), datetime.datetime(2006, 10, 25, 0, 0)]","['Media Factory', 'KlockWorx', 'Toshiba Entertainment']","['ADV Films', 'Funimation']",TNK,Manga,24.0,PG13
8320,8320,20709,Sabage-bu!,"['Action', 'Military', 'Comedy', 'Shoujo']",Sabagebu! -Survival Game Club!-,TV,12.0,"[datetime.datetime(2014, 7, 6, 0, 0), datetime.datetime(2014, 9, 21, 0, 0)]","['Bandai Visual', 'Lantis', 'Kodansha', 'Banpresto', 'NichiNare']",['Sentai Filmworks'],Pierrot Plus,Manga,23.0,PG13
10162,10162,29795,Onigakure Yama no Soba no Hana,"['Kids', 'Demons', 'Historical']",The Soba Flower of Mt. Oni,Movie,1.0,"[datetime.datetime(1979, 1, 1, 0, 0)]",['Unknown'],['Unknown'],,Original,23.0,G
1929,1929,2109,Rockman.EXE Stream,"['Action', 'Adventure', 'Game', 'Mecha', 'School', 'Sci-Fi', 'Shounen']",,TV,51.0,"[datetime.datetime(2004, 10, 2, 0, 0), datetime.datetime(2005, 9, 24, 0, 0)]",['Unknown'],['Unknown'],Xebec,Game,25.0,PG
12714,12714,34944,Bungou Stray Dogs: Dead Apple,"['Action', 'Comedy', 'Mystery', 'Super Power', 'Supernatural']",,Movie,1.0,"[datetime.datetime(2018, 3, 3, 0, 0)]",['Unknown'],['Crunchyroll'],Bones,Manga,90.0,R
13574,13574,36351,Kotatsu Musume de Teketekete,"['Music', 'Kids']",,Music,1.0,"[datetime.datetime(1988, 12, 2, 0, 0)]",['NHK'],['Unknown'],,Original,2.0,G
49,49,68,Black Cat (TV),"['Sci-Fi', 'Adventure', 'Comedy', 'Super Power', 'Shounen']",Black Cat,TV,23.0,"[datetime.datetime(2005, 10, 7, 0, 0), datetime.datetime(2006, 3, 31, 0, 0)]","['GDH', 'Dentsu', 'TBS', 'Sotsu Music Publishing']",['Funimation'],Gonzo,Manga,24.0,PG13
10745,10745,30955,Crazy Monkey,['Ecchi'],,Movie,1.0,"[datetime.datetime(1980, 4, 19, 0, 0)]",['Unknown'],['Unknown'],,,1.0,R+
11721,11721,33119,Tokyogurashi!,"['Music', 'Parody']",Tokyo-Live!,ONA,1.0,"[datetime.datetime(2016, 4, 1, 0, 0)]",['Nitroplus'],['Unknown'],,Visual novel,1.0,PG13
2026,2026,2213,Black Jack (TV),['Drama'],,TV,61.0,"[datetime.datetime(2004, 10, 11, 0, 0), datetime.datetime(2006, 3, 6, 0, 0)]",['Yomiuri Telecasting'],['Unknown'],Tezuka Productions,Manga,25.0,PG13
6221,6221,10460,Kimi to Boku.,"['Comedy', 'Drama', 'Romance', 'School', 'Shounen', 'Slice of Life']",You and Me.,TV,13.0,"[datetime.datetime(2011, 10, 4, 0, 0), datetime.datetime(2011, 12, 27, 0, 0)]","['TV Tokyo', 'Aniplex', 'Square Enix', 'Nihon Ad Systems', 'Movic']",['Unknown'],J.C.Staff,Manga,24.0,PG13
1625,1625,1786,Sprite: Between Two Worlds,"['Comedy', 'Ecchi', 'Romance', 'School']",Sprite:Between Two Worlds,OVA,2.0,"[datetime.datetime(1997, 4, 21, 0, 0), datetime.datetime(1997, 8, 8, 0, 0)]",['Toei Video'],['Unknown'],J.C.Staff,,36.0,R+
13152,13152,35590,Aware! Meisaku-kun: DVD Hatsubai Kettei!,"['Comedy', 'Parody']",,ONA,,"[datetime.datetime(2017, 5, 5, 0, 0), nan]",['Unknown'],['Unknown'],Pie in the sky,Original,1.0,G
2162,2162,2363,Pokemon Housoukyoku,"['Adventure', 'Comedy', 'Kids', 'Fantasy']",Pokemon Chronicles,TV,16.0,"[datetime.datetime(2002, 12, 3, 0, 0), datetime.datetime(2004, 9, 28, 0, 0)]",['Unknown'],['4Kids Entertainment'],OLM,Game,20.0,PG
8085,8085,19497,Kagerouka-kun,"['Fantasy', 'Kids']",,OVA,1.0,"[datetime.datetime(2003, 5, 23, 0, 0)]",['Tokyo Movie Shinsha'],['Unknown'],Sunrise,,15.0,G
9053,9053,23915,The Adventures of Hello Kitty & Friends,"['Fantasy', 'Kids']",,TV,52.0,"[datetime.datetime(2008, 2, 18, 0, 0), datetime.datetime(2009, 1, 1, 0, 0)]",['Sanrio Digital'],['Unknown'],,,12.0,PG
7234,7234,15195,Hetalia: The Beautiful World,"['Comedy', 'Historical', 'Parody']",Hetalia:The Beautiful World,ONA,20.0,"[datetime.datetime(2013, 1, 25, 0, 0), datetime.datetime(2013, 6, 21, 0, 0)]",['Frontier Works'],['Funimation'],Studio Deen,Web manga,5.0,PG13
12440,12440,34472,Geki Drive,"['Action', 'Cars']",Geki Drive,ONA,1.0,"[datetime.datetime(2015, 10, 20, 0, 0)]",['Bandai'],['Unknown'],,Other,2.0,G
11359,11359,32409,Shinmai Maou no Testament Burst Specials,"['Comedy', 'Demons', 'Ecchi']",,Special,5.0,"[datetime.datetime(2015, 12, 25, 0, 0), datetime.datetime(2016, 4, 27, 0, 0)]",['Kadokawa Shoten'],['Funimation'],Production IMS,Light novel,4.0,R+
13122,13122,35537,Aotenjou no Clown,"['Music', 'Kids']",,Music,1.0,"[datetime.datetime(1998, 12, 1, 0, 0)]",['NHK'],['Unknown'],,Original,2.0,G
17297,17297,43745,Attack Zero x Evangelion,"['Music', 'Slice of Life']",,ONA,1.0,"[datetime.datetime(2020, 11, 2, 0, 0)]",['Unknown'],['Unknown'],,Original,0.0,G
16747,16747,41691,Ushichichi Tabehoudai! The Animation,['Hentai'],,ONA,1.0,"[datetime.datetime(2020, 3, 11, 0, 0)]",['Unknown'],['Unknown'],,Manga,21.0,Rx
17192,17192,42966,Zhan Shuang Panini,"['Action', 'Comedy']",,ONA,12.0,"[datetime.datetime(2020, 10, 27, 0, 0), datetime.datetime(2021, 1, 5, 0, 0)]",['Unknown'],['Unknown'],BigFireBird Animation,Game,,
16603,16603,41298,Go for 2020,"['Drama', 'Sports']",,ONA,1.0,"[datetime.datetime(2017, 2, 20, 0, 0)]","['Production I.G', 'LIDENFILMS']",['Unknown'],Studio Colorido,Original,4.0,G
16968,16968,42414,Eternity: Shinya no Nurekoi Channel ♡,"['Ecchi', 'Romance']",Eternity:Sweet Love Story,TV,12.0,"[datetime.datetime(2020, 10, 5, 0, 0), datetime.datetime(2020, 12, 21, 0, 0)]",['Kanade Creative'],['Unknown'],Seven,Manga,11.0,R+
8435,8435,21353,Tokyo ESP,"['Action', 'Sci-Fi', 'Comedy', 'Super Power', 'Supernatural', 'Shounen']",Tokyo ESP,TV,12.0,"[datetime.datetime(2014, 7, 12, 0, 0), datetime.datetime(2014, 9, 27, 0, 0)]","['Lantis', 'Rakuonsha', 'KlockWorx', 'Tokyo MX']",['Funimation'],Xebec,Manga,24.0,R
6423,6423,10893,Kyousou Giga,"['Action', 'Fantasy', 'Supernatural']",,ONA,1.0,"[datetime.datetime(2011, 12, 1, 0, 0)]",['Unknown'],['Unknown'],Toei Animation,Original,25.0,PG13
16347,16347,40755,Machikado Mazoku Mini,['Comedy'],The Demon Girl Next Door Minis,ONA,36.0,"[datetime.datetime(2019, 6, 24, 0, 0), datetime.datetime(2019, 9, 30, 0, 0)]",['Magic Capsule'],['Sentai Filmworks'],AQUA ARIS,4-koma manga,0.0,
11547,11547,32819,Xiong Chumo Zhi: Conglin Zongdongyuan,"['Comedy', 'Kids']",Boonie Bears:Forest Frenzy,TV,104.0,"[datetime.datetime(2013, 7, 13, 0, 0), datetime.datetime(2014, 9, 25, 0, 0)]",['Unknown'],['Unknown'],,Original,13.0,PG
211,211,235,Detective Conan,"['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen']",Case Closed,TV,,"[datetime.datetime(1996, 1, 8, 0, 0), nan]","['Yomiuri Telecasting', 'Animax', 'YTV', 'TMS-Kyokuchi', 'Shogakukan']","['Funimation', 'Crunchyroll']",TMS Entertainment,Manga,25.0,PG13
6170,6170,10347,Happy Kappy,"['Comedy', 'Fantasy', 'Shoujo']",,TV,25.0,"[datetime.datetime(2011, 4, 6, 0, 0), datetime.datetime(2011, 10, 5, 0, 0)]",['Shogakukan Music & Digital Entertainment'],['Unknown'],,,5.0,G
16350,16350,40762,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana OVA,"['Action', 'Police', 'Vampire', 'Fantasy']",,OVA,1.0,"[datetime.datetime(2020, 1, 24, 0, 0)]",['Unknown'],['Unknown'],,Original,23.0,
16440,16440,40928,Doko kara Kita no,"['Kids', 'Music']",,Music,1.0,"[datetime.datetime(1989, 1, 1, 0, 0)]",['Fuji TV'],['Unknown'],,Original,2.0,G
12690,12690,34908,Calihara no Uta,['Music'],,Music,1.0,"[datetime.datetime(2014, 5, 10, 0, 0)]",['Unknown'],['Unknown'],,Original,4.0,G
9710,9710,28089,Oyo Neko Bunyan,"['Comedy', 'Kids']",,TV,31.0,"[datetime.datetime(1984, 4, 3, 0, 0), datetime.datetime(1985, 3, 19, 0, 0)]",['TV Asahi'],['Unknown'],Shin-Ei Animation,,28.0,G
9874,9874,28813,Bamboo Blade: Fanfu-Fufe-Fo,"['Comedy', 'Parody']",,Special,2.0,"[datetime.datetime(2008, 4, 23, 0, 0), datetime.datetime(2008, 6, 25, 0, 0)]",['Unknown'],['Unknown'],AIC ASTA,,3.0,G
13493,13493,36225,Baku Ane 2: Otouto Ippai Shibocchau zo! The Animation,['Hentai'],,OVA,1.0,"[datetime.datetime(2017, 11, 24, 0, 0)]",['Pink Pineapple'],['Unknown'],Seven,Visual novel,30.0,Rx
5644,5644,9119,Chirorin Mura Monogatari,"['Kids', 'Slice of Life']",Nutsberry Town,TV,170.0,"[datetime.datetime(1992, 4, 6, 0, 0), datetime.datetime(1993, 3, 19, 0, 0)]",['NHK'],['Unknown'],,,10.0,G
8583,8583,22037,Sore Ike! Anpanman: Dokin-chan no Dokidoki Calendar,"['Comedy', 'Fantasy', 'Kids', 'Sci-Fi']",,Movie,1.0,"[datetime.datetime(1991, 7, 20, 0, 0)]",['Tokyo Movie Shinsha'],['Unknown'],,,52.0,PG
14847,14847,38330,Kimi Omou Koi,['Hentai'],,OVA,2.0,"[datetime.datetime(2018, 12, 21, 0, 0), datetime.datetime(2019, 4, 5, 0, 0)]",['Mary Jane'],['Unknown'],,Manga,19.0,Rx
13617,13617,36400,Koinu no Blue,"['Music', 'Kids']",,Music,1.0,"[datetime.datetime(1972, 2, 4, 0, 0)]",['NHK'],['Unknown'],,Original,2.0,G
8247,8247,20187,Genei wo Kakeru Taiyou: Fumikomenai Kokoro,['Magic'],,Special,1.0,"[datetime.datetime(2013, 11, 16, 0, 0)]",['Aniplex'],['Unknown'],AIC,Original,24.0,R
2007,2007,2193,Saiunkoku Monogatari Recaps,"['Adventure', 'Comedy', 'Historical', 'Drama', 'Romance', 'Fantasy']",,Special,9.0,"[datetime.datetime(2007, 3, 1, 0, 0), datetime.datetime(2007, 3, 24, 0, 0)]",['Unknown'],['Unknown'],Madhouse,Light novel,25.0,PG13
2752,2752,3020,Gu-Gu Ganmo,"['Comedy', 'School', 'Shounen', 'Slice of Life']",,TV,50.0,"[datetime.datetime(1984, 3, 18, 0, 0), datetime.datetime(1985, 3, 17, 0, 0)]",['Unknown'],['Unknown'],Toei Animation,Manga,25.0,G
16513,16513,41109,Log Horizon: Entaku Houkai,"['Action', 'Game', 'Adventure', 'Magic', 'Fantasy']",Log Horizon:Destruction of the Round Table,TV,12.0,"[datetime.datetime(2021, 1, 13, 0, 0), nan]",['Unknown'],['Funimation'],Studio Deen,Light novel,24.0,PG13
7531,7531,16804,Solar I.II.III,"['Action', 'Mecha', 'Shounen']",,Movie,1.0,"[datetime.datetime(1982, 12, 1, 0, 0)]",['Unknown'],['Unknown'],,,75.0,
5299,5299,8240,Wanpaku Oomukashi Kum Kum,"['Kids', 'Adventure', 'Comedy', 'Historical']",Kum Kum,TV,26.0,"[datetime.datetime(1975, 10, 3, 0, 0), datetime.datetime(1976, 3, 26, 0, 0)]",['Tohokushinsha Film Corporation'],['Unknown'],Sunrise,,25.0,G
6892,6892,13087,Youkoso Uchuujin,['Comedy'],,Movie,1.0,"[datetime.datetime(1966, 1, 1, 0, 0)]",['Unknown'],['Unknown'],,Original,15.0,G
14278,14278,37465,Echo: Kodama Suru Uta,"['Kids', 'Music']",,Music,1.0,"[datetime.datetime(2018, 2, 1, 0, 0)]",['NHK'],['Unknown'],,Original,2.0,G
16152,16152,40429,Bishoujo Senshi Sailor Moon Eternal Movie 2,"['Demons', 'Magic', 'Romance', 'Shoujo']",,Movie,1.0,"[datetime.datetime(2021, 2, 11, 0, 0)]",['Unknown'],['Unknown'],"Toei Animation, Studio Deen",Manga,,PG13
12492,12492,34566,Boruto: Naruto Next Generations,"['Action', 'Adventure', 'Super Power', 'Martial Arts', 'Shounen']",Boruto:Naruto Next Generations,TV,,"[datetime.datetime(2017, 4, 5, 0, 0), nan]","['TV Tokyo', 'Aniplex', 'Rakuonsha', 'Shueisha']",['VIZ Media'],Studio Pierrot,Manga,23.0,PG13
4356,4356,5891,Kousoku Denjin Albegus,['Mecha'],,TV,45.0,"[datetime.datetime(1983, 3, 30, 0, 0), datetime.datetime(1984, 2, 29, 0, 0)]",['Unknown'],['Unknown'],Toei Animation,,25.0,PG
5340,5340,8353,Ketsuinu,['Comedy'],,TV,13.0,"[datetime.datetime(2010, 4, 1, 0, 0), datetime.datetime(2010, 5, 31, 0, 0)]",['Think Corporation'],['Unknown'],Toei Animation,Web manga,2.0,PG13
15458,15458,39228,Yanbou Ninbou Tonbou no Koutsuu Anzen,['Kids'],,OVA,1.0,"[datetime.datetime(1997, 6, 10, 0, 0)]",['Unknown'],['Unknown'],,Radio,15.0,G
15652,15652,39518,Vampire in the Garden,['Vampire'],,ONA,,"[datetime.datetime(2021, 1, 1, 0, 0)]",['Netflix'],['Unknown'],Wit Studio,Original,,
7936,7936,18669,Black Jack: Karte NG Extras,['Comedy'],,Special,1.0,"[datetime.datetime(2007, 4, 4, 0, 0)]",['Tezuka Productions'],['Unknown'],,,8.0,G
6530,6530,11385,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen']",Digimon Fusion,TV,25.0,"[datetime.datetime(2011, 10, 2, 0, 0), datetime.datetime(2012, 3, 25, 0, 0)]",['TV Asahi'],['Flatiron Film Company'],Toei Animation,Original,25.0,PG
2451,2451,2667,Doraemon Movie 04: Nobita no Kaitei Kiganjou,['Fantasy'],Doraemon the Movie:Nobita and the Castle of the Undersea Devil,Movie,1.0,"[datetime.datetime(1983, 3, 12, 0, 0)]",['Unknown'],['Unknown'],,,95.0,PG
1977,1977,2159,Ookiku Furikabutte,"['Comedy', 'Seinen', 'Sports']",Big Windup!,TV,25.0,"[datetime.datetime(2007, 4, 13, 0, 0), datetime.datetime(2007, 9, 28, 0, 0)]","['Aniplex', 'Mainichi Broadcasting System', 'TBS', 'Kodansha', 'Movic', 'Rakuonsha']",['Funimation'],A-1 Pictures,Manga,25.0,PG13
1199,1199,1327,Aoki Densetsu Shoot!,"['Action', 'Comedy', 'Drama', 'Romance', 'School', 'Shounen', 'Sports']",Blue Legend Shoot!,TV,58.0,"[datetime.datetime(1993, 11, 7, 0, 0), datetime.datetime(1994, 12, 25, 0, 0)]",['Unknown'],['Unknown'],Toei Animation,Manga,25.0,PG13
4818,4818,6917,Tsuideni Tonchinkan,['Comedy'],"Anyway, It Doesn't Matter",TV,43.0,"[datetime.datetime(1987, 10, 10, 0, 0), datetime.datetime(1988, 10, 1, 0, 0)]","['Studio Comet', 'Nihon Ad Systems', 'Fuji TV']",['Unknown'],,,25.0,G
